period,Coal_percentage,Natural_Gas_percentage,Nuclear_percentage,Oil_percentage,Renewable_percentage,internal_health_cost,external_health_cost
2023-08-05T12,14.41%,43.60%,34.67%,0.23%,7.09%,23.32,14.78
2023-08-05T13,13.95%,44.74%,33.15%,0.21%,7.95%,22.97,14.52
2023-08-05T14,14.02%,46.00%,31.40%,0.20%,8.38%,23.22,14.66
2023-08-05T15,13.55%,47.03%,30.30%,0.22%,8.90%,22.89,14.44
2023-08-05T16,13.72%,47.13%,29.26%,0.34%,9.56%,23.31,14.76
2023-08-05T17,13.61%,47.03%,28.16%,0.36%,10.85%,23.21,14.70
2023-08-05T18,13.62%,46.65%,27.58%,0.32%,11.84%,23.10,14.62
2023-08-05T19,13.58%,46.18%,27.09%,0.33%,12.82%,23.00,14.56
2023-08-05T20,13.59%,46.35%,26.74%,0.34%,12.98%,23.05,14.60
2023-08-05T21,14.33%,46.43%,26.45%,0.38%,12.41%,23.96,15.22
2023-08-05T22,14.57%,46.66%,26.80%,0.36%,11.61%,24.23,15.38
2023-08-05T23,14.91%,47.66%,27.37%,0.45%,9.61%,24.93,15.86
2023-08-06T00,14.96%,47.67%,28.34%,0.53%,8.50%,25.13,16.02
2023-08-06T01,15.26%,48.67%,29.49%,0.58%,6.01%,25.71,16.41
2023-08-06T02,15.46%,48.28%,31.02%,0.33%,4.91%,25.42,16.12
2023-08-06T03,15.39%,47.01%,32.37%,0.38%,4.85%,25.23,16.04
2023-08-06T04,18.02%,45.44%,32.53%,0.21%,3.79%,27.60,17.56
2023-08-06T05,15.35%,44.99%,34.85%,0.22%,4.59%,24.59,15.59
2023-08-06T06,15.61%,43.46%,36.19%,0.23%,4.51%,24.65,15.65
2023-08-06T07,16.05%,42.06%,37.55%,0.24%,4.11%,24.93,15.87
2023-08-06T08,16.22%,41.76%,37.99%,0.25%,3.78%,25.09,15.98
2023-08-06T09,16.44%,41.22%,38.53%,0.26%,3.56%,25.26,16.10
2023-08-06T10,16.39%,41.44%,38.36%,0.25%,3.56%,25.24,16.08
2023-08-06T11,16.17%,41.29%,38.15%,0.25%,4.14%,24.96,15.90
2023-08-06T12,15.42%,42.73%,36.45%,0.23%,5.17%,24.31,15.45
2023-08-06T13,14.65%,44.78%,34.14%,0.22%,6.22%,23.76,15.04
2023-08-06T14,14.31%,46.38%,32.33%,0.20%,6.79%,23.60,14.91
2023-08-06T15,14.64%,46.08%,31.25%,0.23%,7.81%,23.97,15.17
2023-08-06T16,14.19%,47.93%,29.29%,0.39%,8.21%,24.06,15.26
2023-08-06T17,14.92%,48.36%,28.35%,0.34%,8.03%,24.85,15.76
2023-08-06T18,15.51%,47.48%,27.59%,0.36%,9.06%,25.41,16.15
2023-08-06T19,16.13%,47.24%,27.06%,0.31%,9.26%,25.96,16.49
2023-08-06T20,16.13%,47.75%,26.55%,0.35%,9.22%,26.13,16.61
2023-08-06T21,16.27%,48.40%,26.53%,0.35%,8.43%,26.39,16.77
2023-08-06T22,16.65%,49.34%,26.63%,0.35%,7.03%,26.95,17.13
2023-08-06T23,16.26%,49.96%,27.29%,0.31%,6.18%,26.55,16.84
2023-08-07T00,16.26%,50.41%,28.10%,0.35%,4.87%,26.68,16.94
2023-08-07T01,16.08%,49.98%,28.94%,0.33%,4.67%,26.38,16.74
2023-08-07T02,16.51%,50.18%,30.13%,0.22%,2.96%,26.68,16.89
2023-08-07T03,16.96%,48.31%,31.78%,0.20%,2.76%,26.86,17.02
2023-08-07T04,15.62%,45.62%,33.67%,0.22%,4.87%,24.97,15.83
2023-08-07T05,16.05%,47.16%,33.75%,0.21%,2.81%,25.69,16.28
2023-08-07T06,15.90%,46.48%,34.68%,0.22%,2.72%,25.43,16.12
2023-08-07T07,15.52%,46.68%,34.93%,0.22%,2.65%,25.04,15.86
2023-08-07T08,15.49%,46.35%,35.31%,0.23%,2.62%,24.96,15.81
2023-08-07T09,15.70%,46.77%,34.60%,0.23%,2.70%,25.26,16.00
2023-08-07T10,16.21%,47.57%,33.44%,0.22%,2.57%,25.93,16.43
2023-08-07T11,15.92%,47.92%,32.48%,0.21%,3.47%,25.65,16.24
2023-08-07T12,15.58%,48.27%,31.49%,0.36%,4.31%,25.60,16.26
2023-08-07T13,15.18%,48.74%,30.54%,0.34%,5.19%,25.20,15.98
2023-08-07T14,14.70%,48.54%,29.45%,0.34%,6.97%,24.63,15.61
2023-08-07T15,15.02%,48.92%,28.09%,0.59%,7.37%,25.51,16.28
2023-08-07T16,15.06%,48.67%,27.16%,0.66%,8.45%,25.65,16.40
2023-08-07T17,15.79%,48.21%,26.30%,0.61%,9.09%,26.29,16.82
2023-08-07T18,16.10%,47.41%,25.75%,0.60%,10.14%,26.49,16.95
2023-08-07T19,15.53%,47.41%,25.50%,0.54%,11.02%,25.74,16.43
2023-08-07T20,15.82%,46.94%,25.33%,0.54%,11.37%,26.00,16.61
2023-08-07T21,15.28%,47.52%,25.52%,0.52%,11.16%,25.45,16.24
2023-08-07T22,15.22%,48.56%,26.30%,0.47%,9.46%,25.45,16.20
2023-08-07T23,15.72%,49.11%,27.24%,0.49%,7.44%,26.13,16.65
2023-08-08T00,15.87%,49.55%,28.26%,0.50%,5.82%,26.40,16.82
2023-08-08T01,16.30%,49.29%,29.03%,0.54%,4.84%,26.90,17.17
2023-08-08T02,17.23%,48.43%,30.64%,0.39%,3.31%,27.52,17.53
2023-08-08T03,16.92%,47.63%,31.91%,0.40%,3.13%,27.08,17.26
2023-08-08T04,16.78%,47.13%,32.94%,0.21%,2.94%,26.49,16.80
2023-08-08T05,15.11%,45.84%,35.06%,0.22%,3.76%,24.45,15.49
2023-08-08T06,15.18%,45.14%,35.50%,0.23%,3.95%,24.43,15.48
2023-08-08T07,15.51%,43.63%,36.20%,0.23%,4.43%,24.56,15.59
2023-08-08T08,15.57%,43.44%,36.17%,0.26%,4.56%,24.65,15.67
2023-08-08T09,15.33%,44.68%,35.56%,0.28%,4.14%,24.63,15.64
2023-08-08T10,15.97%,46.13%,33.70%,0.32%,3.87%,25.64,16.30
2023-08-08T11,15.03%,47.21%,32.86%,0.34%,4.56%,24.79,15.73
2023-08-08T12,14.62%,47.42%,31.75%,0.29%,5.92%,24.28,15.37
2023-08-08T13,14.82%,47.04%,31.03%,0.26%,6.86%,24.38,15.43
2023-08-08T14,15.09%,47.29%,29.76%,0.23%,7.63%,24.67,15.61
2023-08-08T15,15.74%,46.91%,28.98%,0.37%,8.01%,25.58,16.27
2023-08-08T16,15.97%,47.09%,28.35%,0.31%,8.28%,25.76,16.36
2023-08-08T17,15.73%,46.35%,27.44%,0.40%,10.08%,25.55,16.27
2023-08-08T18,15.75%,46.17%,26.90%,0.61%,10.57%,25.93,16.61
2023-08-08T19,16.24%,46.20%,26.61%,0.59%,10.36%,26.44,16.93
2023-08-08T20,16.24%,45.97%,26.19%,0.57%,11.03%,26.36,16.88
2023-08-08T21,16.92%,45.86%,26.06%,0.49%,10.66%,26.97,17.25
2023-08-08T22,17.99%,46.55%,26.21%,0.44%,8.81%,28.17,18.01
2023-08-08T23,18.19%,47.45%,26.87%,0.45%,7.03%,28.56,18.26
2023-08-09T00,17.95%,47.37%,27.62%,0.47%,6.59%,28.31,18.10
2023-08-09T01,18.89%,47.37%,28.27%,0.47%,5.00%,29.36,18.79
2023-08-09T02,18.68%,47.09%,30.41%,0.24%,3.58%,28.65,18.24
2023-08-09T03,16.57%,47.84%,31.85%,0.20%,3.54%,26.36,16.70
2023-08-09T04,16.02%,45.92%,34.34%,0.22%,3.50%,25.47,16.15
2023-08-09T05,15.15%,46.09%,34.60%,0.22%,3.94%,24.53,15.53
2023-08-09T06,15.21%,45.11%,35.47%,0.25%,3.96%,24.49,15.53
2023-08-09T07,15.17%,44.78%,36.01%,0.27%,3.76%,24.44,15.52
2023-08-09T08,15.39%,44.29%,36.56%,0.29%,3.47%,24.65,15.66
2023-08-09T09,15.13%,45.85%,35.58%,0.29%,3.15%,24.59,15.61
2023-08-09T10,15.69%,46.88%,34.37%,0.23%,2.83%,25.27,16.01
2023-08-09T11,15.43%,46.91%,33.69%,0.22%,3.75%,24.97,15.81
2023-08-09T12,15.19%,46.93%,32.24%,0.21%,5.43%,24.69,15.62
2023-08-09T13,15.03%,47.58%,30.65%,0.19%,6.54%,24.59,15.54
2023-08-09T14,15.39%,47.29%,29.93%,0.22%,7.16%,24.99,15.82
2023-08-09T15,15.98%,46.55%,28.74%,0.33%,8.41%,25.73,16.36
2023-08-09T16,15.91%,47.56%,27.51%,0.53%,8.49%,26.18,16.72
2023-08-09T17,15.58%,47.57%,26.73%,0.57%,9.54%,25.90,16.55
2023-08-09T18,15.63%,47.89%,25.97%,0.68%,9.83%,26.19,16.78
2023-08-09T19,15.98%,48.01%,25.56%,0.62%,9.84%,26.49,16.95
2023-08-09T20,16.17%,47.90%,25.42%,0.62%,9.89%,26.69,17.09
2023-08-09T21,16.74%,48.17%,25.29%,0.63%,9.16%,27.38,17.54
2023-08-09T22,16.89%,48.84%,25.68%,0.62%,7.97%,27.63,17.69
2023-08-09T23,17.05%,49.45%,26.28%,0.63%,6.58%,27.94,17.89
2023-08-10T00,16.59%,49.55%,27.00%,0.65%,6.21%,27.47,17.59
2023-08-10T01,16.91%,49.45%,27.92%,0.62%,5.10%,27.76,17.77
2023-08-10T02,18.56%,48.85%,29.64%,0.53%,2.42%,29.32,18.77
2023-08-10T03,19.00%,47.07%,31.16%,0.58%,2.19%,29.62,19.01
2023-08-10T04,15.36%,46.77%,33.92%,0.21%,3.74%,24.86,15.73
2023-08-10T05,15.67%,48.70%,32.71%,0.61%,2.31%,26.24,16.77
2023-08-10T06,15.59%,48.14%,33.33%,0.45%,2.48%,25.77,16.41
2023-08-10T07,15.53%,47.71%,33.90%,0.29%,2.57%,25.32,16.06
2023-08-10T08,15.57%,47.63%,34.02%,0.22%,2.56%,25.24,15.98
2023-08-10T09,15.82%,48.24%,33.33%,0.22%,2.38%,25.62,16.22
2023-08-10T10,16.66%,48.90%,31.97%,0.22%,2.26%,26.64,16.88
2023-08-10T11,16.88%,49.22%,31.18%,0.21%,2.51%,26.93,17.06
2023-08-10T12,17.07%,49.85%,29.95%,0.35%,2.78%,27.49,17.47
2023-08-10T13,17.48%,49.60%,29.23%,0.34%,3.35%,27.90,17.74
2023-08-10T14,16.84%,49.59%,28.51%,0.36%,4.70%,27.22,17.30
2023-08-10T15,17.34%,49.59%,27.54%,0.45%,5.08%,27.93,17.81
2023-08-10T16,16.68%,50.26%,27.08%,0.44%,5.54%,27.29,17.37
2023-08-10T17,16.53%,50.02%,26.53%,0.35%,6.57%,26.92,17.10
2023-08-10T18,16.34%,49.00%,26.01%,0.37%,8.28%,26.59,16.90
2023-08-10T19,16.57%,48.51%,25.68%,0.36%,8.89%,26.74,17.01
2023-08-10T20,16.40%,47.76%,25.58%,0.35%,9.91%,26.42,16.80
2023-08-10T21,16.58%,47.34%,25.37%,0.35%,10.35%,26.56,16.90
2023-08-10T22,16.55%,47.38%,25.32%,0.35%,10.40%,26.53,16.88
2023-08-10T23,17.48%,47.88%,25.83%,0.36%,8.46%,27.65,17.61
2023-08-11T00,17.88%,48.66%,26.49%,0.37%,6.61%,28.24,17.99
2023-08-11T01,18.58%,49.10%,27.37%,0.37%,4.58%,29.10,18.56
2023-08-11T02,18.72%,48.15%,28.60%,0.27%,4.26%,28.92,18.41
2023-08-11T03,18.32%,46.75%,29.99%,0.19%,4.74%,28.12,17.88
2023-08-11T04,16.39%,47.39%,33.17%,0.62%,2.43%,26.85,17.20
2023-08-11T05,14.58%,47.07%,33.33%,0.22%,4.80%,24.04,15.19
2023-08-11T06,14.91%,46.36%,34.05%,0.22%,4.46%,24.30,15.38
2023-08-11T07,14.88%,45.15%,35.04%,0.23%,4.71%,24.09,15.26
2023-08-11T08,14.83%,44.61%,35.10%,0.23%,5.24%,23.95,15.18
2023-08-11T09,14.76%,45.98%,33.46%,0.23%,5.58%,24.09,15.25
2023-08-11T10,15.02%,47.52%,32.18%,0.22%,5.04%,24.62,15.57
2023-08-11T11,14.19%,48.49%,31.62%,0.22%,5.49%,23.83,15.03
2023-08-11T12,13.69%,48.01%,30.21%,0.36%,7.72%,23.47,14.86
2023-08-11T13,13.96%,47.92%,29.18%,0.34%,8.60%,23.72,15.02
2023-08-11T14,13.84%,48.91%,27.96%,0.35%,8.94%,23.76,15.04
2023-08-11T15,14.40%,48.23%,27.09%,0.36%,9.92%,24.28,15.39
2023-08-11T16,14.38%,48.48%,26.05%,0.37%,10.71%,24.33,15.43
2023-08-11T17,14.49%,48.48%,25.30%,0.40%,11.33%,24.51,15.55
2023-08-11T18,14.94%,48.37%,24.45%,0.37%,11.88%,24.92,15.81
2023-08-11T19,15.03%,48.21%,23.93%,0.35%,12.48%,24.97,15.84
2023-08-11T20,15.62%,48.35%,23.64%,0.34%,12.04%,25.63,16.27
2023-08-11T21,16.16%,48.94%,23.55%,0.34%,11.01%,26.32,16.71
2023-08-11T22,16.78%,49.16%,23.73%,0.34%,9.99%,27.05,17.19
2023-08-11T23,17.28%,49.72%,24.57%,0.34%,8.08%,27.70,17.61
2023-08-12T00,17.39%,50.83%,25.52%,0.34%,5.92%,28.00,17.79
2023-08-12T01,17.47%,51.25%,26.30%,0.32%,4.67%,28.11,17.85
2023-08-12T02,18.00%,50.00%,27.75%,0.19%,4.06%,28.25,17.91
2023-08-12T03,18.03%,48.39%,29.07%,0.20%,4.32%,28.05,17.81
2023-08-12T04,16.17%,46.66%,32.20%,0.21%,4.76%,25.74,16.31
2023-08-12T05,15.55%,47.97%,32.29%,0.22%,3.96%,25.27,15.99
2023-08-12T06,14.58%,47.68%,33.22%,0.23%,4.29%,24.16,15.27
2023-08-12T07,14.35%,47.42%,33.85%,0.23%,4.15%,23.86,15.08
2023-08-12T08,14.11%,46.74%,34.48%,0.23%,4.43%,23.50,14.85
2023-08-12T09,13.97%,46.56%,34.32%,0.23%,4.91%,23.32,14.73
2023-08-12T10,13.98%,46.97%,34.24%,0.23%,4.57%,23.40,14.78
